Product_ID,Product_Name,Category,Sub_Category,Total_Sales,Total_Profit,Total_Quantity,Total_Orders,Avg_Discount_,Profit_Margin_%,Product_Cost,First_Order_Date,Last_Order_Date,Top_Ordered_Customer_ID,Top_Ordered_Customer_Name,Top_Customer_Orders,Top_Customer_Quantity,Top_Customer_Sales
OFF-KLE-10004673,"Kleencut Box Cutter, Serrated",Office Supplies,Supplies,247.66,2.87,10,4,35.0,1.16,244.8,2012-08-27,2013-08-17,IM-5055,Ionia McGrath,1,6,188.1
OFF-KLE-10004771,"Kleencut Shears, Serrated",Office Supplies,Supplies,373.84,-39.26,10,6,11.67,-10.5,413.1,2012-08-17,2014-11-27,TM-11490,Tony Molinari,1,4,173.88
OFF-KRA-10000113,"Kraft Peel and Seal, Recycled",Office Supplies,Envelopes,102.24,-6.66,6,5,14.0,-6.52,108.9,2011-11-21,2014-08-15,AJ-945,Ashley Jarboe,1,2,38.58
OFF-KRA-10000117,"Kraft Mailers, Security-Tint",Office Supplies,Envelopes,312.39,-144.45,12,4,30.0,-46.24,456.84,2012-07-28,2014-08-07,KF-6285,Karen Ferguson,1,4,160.2
OFF-KRA-10000492,"Kraft Manila Envelope, Recycled",Office Supplies,Envelopes,35.41,-6.11,2,2,30.0,-17.27,41.52,2011-06-01,2011-06-11,AJ-795,Anthony Johnson,1,1,25.29
OFF-KRA-10000534,"Kraft Interoffice Envelope, Security-Tint",Office Supplies,Envelopes,212.08,-9.92,5,4,17.5,-4.68,222.0,2011-11-28,2013-11-18,RP-9270,Rachel Payne,1,2,98.64
OFF-KRA-10000695,"Kraft Mailers, Set of 50",Office Supplies,Envelopes,97.89,-67.17,6,3,43.33,-68.62,165.06,2012-03-29,2014-11-28,NP-8325,Naresj Patel,1,4,45.18
OFF-KRA-10000916,"Kraft Interoffice Envelope, Recycled",Office Supplies,Envelopes,484.63,116.71,12,8,17.5,24.08,367.92,2012-02-20,2014-12-24,CD-2280,Christina DeMoss,1,4,182.88
OFF-KRA-10001807,"Kraft Manila Envelope, Security-Tint",Office Supplies,Envelopes,520.02,41.58,18,6,0.0,8.0,478.44,2011-05-25,2013-03-25,SE-10110,Sanjit Engle,1,6,173.34
OFF-KRA-10001967,"Kraft Business Envelopes, Set of 50",Office Supplies,Envelopes,259.74,124.41,13,6,0.0,47.9,135.33,2011-09-15,2014-11-06,MC-8130,Mike Caudle,1,6,119.88
OFF-KRA-10002085,"Kraft Clasp Envelope, with clear poly window",Office Supplies,Envelopes,42.64,-3.14,7,2,30.0,-7.37,45.78,2011-08-26,2014-06-11,AZ-750,Annie Zypern,1,6,30.1
OFF-KRA-10002094,"Kraft Clasp Envelope, Security-Tint",Office Supplies,Envelopes,45.6,10.44,4,3,0.0,22.89,35.16,2013-05-09,2014-06-28,JW-5220,Jane Waco,1,2,22.8
OFF-KRA-10002126,"Kraft Business Envelopes, Recycled",Office Supplies,Envelopes,121.92,36.48,8,1,0.0,29.92,85.44,2012-06-19,2012-06-19,JA-5970,Joseph Airdo,1,8,121.92
OFF-KRA-10002170,"Kraft Business Envelopes, Security-Tint",Office Supplies,Envelopes,147.96,73.98,9,5,0.0,50.0,73.98,2012-06-06,2014-06-30,JB-6045,Julia Barnett,1,4,65.76
OFF-KRA-10002406,"Kraft Interoffice Envelope, with clear poly window",Office Supplies,Envelopes,237.16,52.3,6,5,26.0,22.05,184.86,2012-06-04,2014-06-09,NB-8580,Nicole Brennan,1,2,100.92
OFF-KRA-10002441,"Kraft Business Envelopes, Recycled",Office Supplies,Envelopes,18.84,9.21,1,1,0.0,48.89,9.63,2014-03-02,2014-03-02,TS-11655,Trudy Schmidt,1,1,18.84
OFF-KRA-10002752,"Kraft Clasp Envelope, Recycled",Office Supplies,Envelopes,39.0,6.15,5,4,0.0,15.77,32.85,2011-08-18,2014-02-28,CR-2625,Corey Roper,1,2,15.6
OFF-KRA-10002789,"Kraft Peel and Seal, with clear poly window",Office Supplies,Envelopes,281.15,0.35,16,7,27.14,0.12,280.8,2011-04-04,2014-12-15,DH-3675,Duane Huffman,1,4,96.12
OFF-KRA-10002828,"Kraft Peel and Seal, Security-Tint",Office Supplies,Envelopes,86.98,-9.17,5,3,20.0,-10.54,96.15,2012-01-11,2013-08-13,RA-9285,Ralph Arnett,1,2,45.78
OFF-KRA-10003337,"Kraft Mailers, Recycled",Office Supplies,Envelopes,597.78,188.76,17,4,15.0,31.58,409.02,2012-05-15,2013-06-05,BS-1365,Bill Shonely,1,10,364.5
OFF-KRA-10003816,"Kraft Mailers, with clear poly window",Office Supplies,Envelopes,222.43,34.51,6,3,20.0,15.51,187.92,2012-07-02,2013-03-22,JR-5670,Jim Radford,1,4,164.76
OFF-KRA-10004192,"Kraft Manila Envelope, Set of 50",Office Supplies,Envelopes,26.49,2.91,1,1,0.0,10.99,23.58,2012-08-14,2012-08-14,KH-6330,Katharine Harms,1,1,26.49
OFF-KRA-10004624,"Kraft Peel and Seal, Set of 50",Office Supplies,Envelopes,40.98,7.32,2,2,0.0,17.86,33.66,2012-08-17,2014-03-19,AF-870,Art Ferguson,1,1,20.49
OFF-KRA-10004876,"Kraft Interoffice Envelope, Set of 50",Office Supplies,Envelopes,272.14,15.94,7,3,20.0,5.86,256.2,2012-01-04,2014-07-28,CS-2505,Cindy Stewart,1,4,187.68
OFF-KRA-10004892,"Kraft Clasp Envelope, Set of 50",Office Supplies,Envelopes,110.7,-6.3,13,5,14.0,-5.69,117.0,2011-08-29,2014-12-17,CJ-1875,Carl Jackson,1,6,54.0
OFF-LA-10000039,"Smead Legal Exhibit Labels, Adjustable",Office Supplies,Labels,171.0,23.94,19,6,0.0,14.0,147.06,2011-09-29,2014-03-11,GH-14410,Gary Hansen,1,6,54.0
OFF-LA-10000073,"Novimex Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels,131.77,-6.23,25,6,20.0,-4.73,138.0,2012-08-01,2014-11-06,BH-11710,Brosina Hoffman,1,12,52.13
OFF-LA-10000081,Avery 496,Office Supplies,Labels,50.25,22.95,14,4,10.0,45.67,27.3,2013-05-04,2014-04-24,MV-18190,Mike Vittorini,1,6,22.5
OFF-LA-10000095,"Avery Round Labels, Laser Printer Compatible",Office Supplies,Labels,144.73,5.23,31,8,30.75,3.61,139.5,2012-10-24,2014-11-14,CR-12730,Craig Reiter,1,5,32.13
OFF-LA-10000108,"Harbour Creations Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels,142.67,41.87,12,4,11.75,29.35,100.8,2011-07-28,2014-06-18,TS-21205,Thomas Seio,1,5,64.5
OFF-LA-10000114,"Novimex Removable Labels, 5000 Label Set",Office Supplies,Labels,35.53,-23.15,6,1,40.0,-65.15,58.68,2014-05-09,2014-05-09,NR-18550,Nick Radford,1,6,35.53
OFF-LA-10000116,"Harbour Creations File Folder Labels, Adjustable",Office Supplies,Labels,45.08,17.48,12,4,15.0,38.78,27.6,2011-11-01,2014-04-16,GH-14425,Gary Hwang,1,5,17.68
OFF-LA-10000121,Avery 48,Office Supplies,Labels,90.72,39.69,15,3,6.67,43.75,51.03,2011-09-29,2014-09-15,JB-16000,Joy Bell-,1,9,56.7
OFF-LA-10000134,Avery 511,Office Supplies,Labels,56.67,24.64,20,6,10.0,43.48,32.03,2012-08-27,2014-10-27,SC-20575,Sonia Cooley,1,7,72.45
OFF-LA-10000134,"Harbour Creations Removable Labels, 5000 Label Set",Office Supplies,Labels,186.3,66.96,18,5,0.0,35.94,119.34,2011-01-15,2014-01-08,SC-20575,Sonia Cooley,1,7,72.45
OFF-LA-10000151,"Novimex Round Labels, Laser Printer Compatible",Office Supplies,Labels,37.62,3.24,9,3,0.0,8.61,34.38,2012-10-11,2013-08-18,KT-16480,Kean Thornton,1,6,25.08
OFF-LA-10000155,"Novimex Round Labels, Alphabetical",Office Supplies,Labels,9.14,-1.3,3,1,50.0,-14.29,10.44,2014-02-11,2014-02-11,JC-15340,Jasper Cacioppo,1,3,9.14
OFF-LA-10000157,"Novimex Shipping Labels, Laser Printer Compatible",Office Supplies,Labels,65.88,28.98,6,2,0.0,43.99,36.9,2013-01-03,2014-02-05,SC-20575,Sonia Cooley,1,4,43.92
OFF-LA-10000190,"Harbour Creations Round Labels, 5000 Label Set",Office Supplies,Labels,98.06,18.94,23,5,8.0,19.31,79.12,2011-08-30,2014-06-24,GT-14755,Guy Thornton,1,7,33.32
OFF-LA-10000195,"Novimex File Folder Labels, Laser Printer Compatible",Office Supplies,Labels,201.3,-3.45,25,5,2.0,-1.71,204.75,2011-03-16,2014-08-28,PF-19120,Peter Fuller,1,6,49.5
OFF-LA-10000203,"Hon Round Labels, Laser Printer Compatible",Office Supplies,Labels,150.96,47.76,40,10,12.0,31.64,103.2,2012-10-12,2014-12-25,LS-17245,Lynn Smith,1,8,35.52
OFF-LA-10000216,"Novimex Round Labels, Alphabetical",Office Supplies,Labels,60.29,3.2,11,5,12.0,5.31,57.09,2012-06-08,2014-07-23,CB-12535,Claudia Bergmann,1,3,18.27
OFF-LA-10000219,"Harbour Creations File Folder Labels, Adjustable",Office Supplies,Labels,212.16,0.06,35,8,7.5,0.03,212.1,2011-04-05,2014-11-16,MA-17995,Michelle Arnett,1,8,53.04
OFF-LA-10000220,"Hon Removable Labels, Laser Printer Compatible",Office Supplies,Labels,12.1,-4.46,2,1,40.0,-36.9,16.56,2014-12-03,2014-12-03,BH-11710,Brosina Hoffman,1,2,12.1
OFF-LA-10000236,"Avery Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels,143.53,-24.81,19,6,13.33,-17.28,168.34,2011-08-06,2014-08-04,EB-13705,Ed Braxton,1,4,35.44
OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,Office Supplies,Labels,153.51,64.4,23,7,8.57,41.95,89.11,2011-08-01,2014-05-14,RB-19795,Ross Baird,1,8,58.48
OFF-LA-10000244,"Hon Legal Exhibit Labels, Alphabetical",Office Supplies,Labels,265.72,64.96,28,6,9.5,24.45,200.76,2012-10-25,2014-10-22,JJ-15445,Jennifer Jackson,1,10,106.8
OFF-LA-10000248,Avery 52,Office Supplies,Labels,68.63,31.48,19,6,3.33,45.86,37.16,2011-11-25,2014-12-06,IM-15070,Irene Maddox,1,5,18.45
OFF-LA-10000262,Avery 494,Office Supplies,Labels,56.38,23.96,23,6,10.0,42.5,32.42,2011-08-09,2014-04-02,ED-13885,Emily Ducich,1,8,20.88
OFF-LA-10000271,"Harbour Creations Shipping Labels, Alphabetical",Office Supplies,Labels,165.82,75.82,15,5,2.0,45.72,90.0,2012-06-08,2014-08-11,AP-10915,Arthur Prichep,1,5,56.4
OFF-LA-10000276,"Smead File Folder Labels, 5000 Label Set",Office Supplies,Labels,117.42,27.54,21,6,6.67,23.45,89.88,2011-03-29,2014-06-03,EC-14050,Erin Creighton,1,9,55.62
OFF-LA-10000296,"Hon Color Coded Labels, Adjustable",Office Supplies,Labels,136.02,19.02,13,4,2.5,13.98,117.0,2012-04-28,2014-08-13,AS-10240,Alan Shonely,1,5,53.55
OFF-LA-10000305,Avery 495,Office Supplies,Labels,97.02,42.59,16,4,5.0,43.9,54.43,2011-03-03,2014-08-16,BO-11350,Bill Overfelt,1,8,50.4
OFF-LA-10000321,"Novimex Color Coded Labels, Adjustable",Office Supplies,Labels,25.8,3.84,4,2,25.0,14.88,21.96,2013-05-30,2013-12-24,RB-19570,Rob Beeghly,1,3,15.48
OFF-LA-10000322,"Smead Round Labels, Laser Printer Compatible",Office Supplies,Labels,132.48,-2.76,23,5,11.0,-2.08,135.24,2011-09-05,2014-05-07,NB-18655,Nona Balk,1,9,62.1
OFF-LA-10000334,"Hon Shipping Labels, Alphabetical",Office Supplies,Labels,210.37,17.81,29,6,6.67,8.47,192.56,2012-06-27,2014-11-03,EB-13975,Erica Bern,1,12,89.52
OFF-LA-10000341,"Smead Shipping Labels, 5000 Label Set",Office Supplies,Labels,96.0,3.84,8,2,0.0,4.0,92.16,2012-07-13,2013-09-24,TB-21175,Thomas Boland,1,6,72.0
OFF-LA-10000345,"Avery File Folder Labels, Laser Printer Compatible",Office Supplies,Labels,48.64,12.64,10,2,20.0,25.99,36.0,2012-04-14,2012-10-03,BD-11605,Brian Dahlen,1,5,30.4
OFF-LA-10000356,"Novimex Round Labels, 5000 Label Set",Office Supplies,Labels,99.9,43.26,16,5,10.0,43.3,56.64,2011-09-21,2014-10-02,Dp-13240,Dean percer,1,7,46.62
OFF-LA-10000370,"Hon Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels,272.72,23.03,29,7,25.86,8.45,249.69,2011-07-25,2014-11-25,GM-14680,Greg Matthias,1,6,69.17
OFF-LA-10000379,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels,255.15,16.65,25,7,14.29,6.53,238.5,2011-03-25,2014-12-10,MH-18025,Michelle Huthwaite,1,7,79.38
OFF-LA-10000404,"Smead Shipping Labels, Laser Printer Compatible",Office Supplies,Labels,197.37,13.77,17,5,0.0,6.98,183.6,2012-06-20,2014-11-28,CM-12235,Chris McAfee,1,5,58.05
OFF-LA-10000407,Avery White Multi-Purpose Labels,Office Supplies,Labels,95.62,41.83,20,4,5.0,43.75,53.78,2011-11-10,2013-12-19,RD-19900,Ruben Dartt,1,8,39.84
OFF-LA-10000413,"Hon Legal Exhibit Labels, Alphabetical",Office Supplies,Labels,206.48,16.24,29,8,0.0,7.87,190.24,2011-10-03,2014-12-31,BF-11215,Benjamin Farhat,1,5,35.6
OFF-LA-10000414,Avery 503,Office Supplies,Labels,155.25,74.52,15,4,0.0,48.0,80.73,2012-09-11,2014-11-07,MA-17995,Michelle Arnett,1,5,51.75
OFF-LA-10000425,"Avery Shipping Labels, Alphabetical",Office Supplies,Labels,391.53,96.69,42,9,16.56,24.7,294.84,2011-07-04,2014-12-03,BS-11800,Bryan Spruell,1,7,76.44
OFF-LA-10000425,"Smead Legal Exhibit Labels, Alphabetical",Office Supplies,Labels,152.88,16.8,14,4,0.0,10.99,136.08,2014-06-30,2014-08-21,BS-11800,Bryan Spruell,1,7,76.44
OFF-LA-10000436,"Novimex File Folder Labels, 5000 Label Set",Office Supplies,Labels,95.04,-14.16,14,3,23.33,-14.9,109.2,2011-05-23,2014-10-31,GH-14410,Gary Hansen,1,5,38.88
OFF-LA-10000438,"Novimex Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels,86.88,43.44,8,2,0.0,50.0,43.44,2011-05-31,2011-09-16,ME-17320,Maria Etezadi,1,6,65.16
OFF-LA-10000443,Avery 501,Office Supplies,Labels,66.42,23.39,22,8,17.5,35.22,43.03,2011-03-19,2014-09-10,JD-16015,Joy Daniels,1,6,17.71
OFF-LA-10000448,"Hon File Folder Labels, Alphabetical",Office Supplies,Labels,164.69,23.89,32,10,10.0,14.51,140.8,2011-06-30,2014-06-24,AM-10360,Alice McCarthy,1,7,39.48
OFF-LA-10000452,Avery 488,Office Supplies,Labels,51.03,23.18,17,6,6.67,45.43,27.85,2011-04-28,2013-08-16,RB-19795,Ross Baird,1,7,22.05
OFF-LA-10000471,"Smead Shipping Labels, 5000 Label Set",Office Supplies,Labels,172.2,60.0,17,4,14.25,34.84,112.2,2012-12-17,2014-08-13,SC-20380,Shahid Collister,1,7,84.0
OFF-LA-10000473,"Harbour Creations File Folder Labels, Alphabetical",Office Supplies,Labels,17.1,6.3,2,1,0.0,36.84,10.8,2014-12-19,2014-12-19,JF-15490,Jeremy Farry,1,2,17.1
OFF-LA-10000476,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Office Supplies,Labels,20.65,9.5,5,2,0.0,46.0,11.15,2012-07-09,2014-03-28,BT-11680,Brian Thompson,1,3,12.39
OFF-LA-10000477,"Smead Round Labels, Alphabetical",Office Supplies,Labels,45.63,-17.67,10,3,30.67,-38.73,63.3,2011-11-22,2013-11-05,SC-20020,Sam Craven,1,3,20.16
OFF-LA-10000483,"Harbour Creations Shipping Labels, Alphabetical",Office Supplies,Labels,13.54,1.54,2,1,40.0,11.35,12.0,2011-12-10,2011-12-10,CA-11965,Carol Adams,1,2,13.54
OFF-LA-10000495,"Hon Round Labels, Laser Printer Compatible",Office Supplies,Labels,17.76,-8.04,10,2,60.0,-45.27,25.8,2014-03-12,2014-10-29,FW-14395,Fred Wasserman,1,5,8.88
OFF-LA-10000506,"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels,372.08,36.68,43,10,20.6,9.86,335.4,2011-06-17,2014-12-11,RA-19915,Russell Applegate,1,8,87.6
OFF-LA-10000508,"Harbour Creations Round Labels, 5000 Label Set",Office Supplies,Labels,139.23,47.25,21,5,10.0,33.94,91.98,2011-04-11,2014-06-21,BK-11260,Berenike Kampe,1,9,64.26
OFF-LA-10000519,"Novimex File Folder Labels, Laser Printer Compatible",Office Supplies,Labels,185.62,11.69,26,6,8.33,6.29,173.94,2011-08-21,2014-11-01,AI-10855,Arianne Irving,1,9,74.25
OFF-LA-10000536,"Smead Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels,143.55,51.9,13,3,16.67,36.15,91.65,2013-08-20,2014-08-15,TP-21565,Tracy Poddar,1,6,78.3
OFF-LA-10000540,"Harbour Creations Round Labels, Adjustable",Office Supplies,Labels,85.93,17.53,20,5,5.4,20.4,68.4,2011-09-02,2014-03-15,BE-11410,Bobby Elias,1,5,23.25
OFF-LA-10000553,"Hon Round Labels, Laser Printer Compatible",Office Supplies,Labels,29.97,10.32,5,2,25.0,34.43,19.65,2011-09-03,2012-06-29,BF-11170,Ben Ferrer,1,4,26.64
OFF-LA-10000560,"Smead File Folder Labels, Alphabetical",Office Supplies,Labels,23.2,7.6,4,1,0.0,32.76,15.6,2013-11-07,2013-11-07,JH-15430,Jennifer Halladay,1,4,23.2
OFF-LA-10000590,"Smead Color Coded Labels, 5000 Label Set",Office Supplies,Labels,197.57,88.67,15,3,3.33,44.88,108.9,2012-12-17,2013-12-11,MC-17425,Mark Cousins,1,9,120.96
OFF-LA-10000598,"Novimex File Folder Labels, Alphabetical",Office Supplies,Labels,140.96,38.66,31,6,13.33,27.42,102.3,2011-06-14,2014-09-08,HA-14905,Helen Abelman,1,7,37.66
OFF-LA-10000604,"Harbour Creations Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels,241.23,47.43,19,4,2.5,19.66,193.8,2011-07-08,2014-08-28,RS-19420,Ricardo Sperren,1,9,116.1
OFF-LA-10000615,"Hon Removable Labels, Adjustable",Office Supplies,Labels,266.57,-49.33,39,7,34.86,-18.51,315.9,2012-11-23,2014-09-26,PO-19195,Phillina Ober,1,7,74.55
OFF-LA-10000624,"Hon File Folder Labels, 5000 Label Set",Office Supplies,Labels,246.7,70.0,31,7,10.29,28.37,176.7,2011-04-18,2014-12-04,NL-18310,Nancy Lomonaco,1,6,54.18
OFF-LA-10000633,"Novimex File Folder Labels, Laser Printer Compatible",Office Supplies,Labels,114.4,-13.76,24,6,13.33,-12.03,128.16,2011-09-09,2014-12-11,KN-16450,Kean Nguyen,1,6,33.0
OFF-LA-10000634,Avery 509,Office Supplies,Labels,32.36,14.04,13,4,5.0,43.39,18.32,2011-12-02,2014-07-16,ON-18715,Odella Nelson,1,6,15.66
OFF-LA-10000635,"Harbour Creations Shipping Labels, 5000 Label Set",Office Supplies,Labels,108.43,30.22,11,4,16.75,27.87,78.21,2011-05-02,2013-06-04,VD-21670,Valerie Dominguez,1,5,49.18
OFF-LA-10000648,"Harbour Creations Round Labels, Alphabetical",Office Supplies,Labels,177.39,66.51,28,7,7.14,37.49,110.88,2011-11-04,2014-09-26,CA-12055,Cathy Armstrong,1,9,59.13
OFF-LA-10000658,"Avery Shipping Labels, 5000 Label Set",Office Supplies,Labels,264.26,52.04,27,6,13.17,19.69,212.22,2012-03-19,2014-09-29,KD-16615,Ken Dana,1,5,61.2
OFF-LA-10000668,"Smead Removable Labels, Adjustable",Office Supplies,Labels,350.66,132.26,40,10,18.9,37.72,218.4,2011-01-09,2014-12-06,TC-21145,Theresa Coyne,1,7,68.61
OFF-LA-10000685,"Avery Shipping Labels, Laser Printer Compatible",Office Supplies,Labels,11.85,1.65,1,1,0.0,13.92,10.2,2013-11-06,2013-11-06,BM-11140,Becky Martin,1,1,11.85
OFF-LA-10000688,"Harbour Creations Shipping Labels, Laser Printer Compatible",Office Supplies,Labels,148.64,34.88,16,5,22.2,23.46,113.76,2012-05-09,2014-06-18,CS-12250,Chris Selesnick,1,5,57.3
OFF-LA-10000692,"Avery Legal Exhibit Labels, Adjustable",Office Supplies,Labels,200.82,21.3,33,6,6.67,10.6,179.52,2011-10-20,2014-10-28,MP-17470,Mark Packer,1,14,86.24
OFF-LA-10000700,"Avery Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels,68.04,10.08,6,3,0.0,14.81,57.96,2012-07-06,2014-11-18,BT-11530,Bradley Talbott,1,3,34.02
OFF-LA-10000707,"Avery Legal Exhibit Labels, Adjustable",Office Supplies,Labels,267.96,82.65,29,5,0.0,30.84,185.31,2014-08-02,2014-12-06,MC-17575,Matt Collins,1,8,73.92
OFF-LA-10000707,"Avery Removable Labels, Adjustable",Office Supplies,Labels,196.13,-5.47,24,6,3.33,-2.79,201.6,2011-03-22,2014-07-11,MC-17575,Matt Collins,1,8,73.92
OFF-LA-10000709,"Avery Color Coded Labels, Alphabetical",Office Supplies,Labels,117.99,48.33,9,3,0.0,40.96,69.66,2012-10-22,2014-09-18,SC-20800,Stuart Calhoun,1,5,65.55
OFF-LA-10000713,"Novimex Removable Labels, Adjustable",Office Supplies,Labels,20.72,7.44,4,1,0.0,35.91,13.28,2013-05-24,2013-05-24,AG-10765,Anthony Garverick,1,4,20.72
OFF-LA-10000714,"Novimex Round Labels, 5000 Label Set",Office Supplies,Labels,44.4,-16.64,14,5,24.0,-37.48,61.04,2011-09-02,2014-09-05,JP-15520,Jeremy Pistek,1,5,13.32
OFF-LA-10000732,"Novimex Round Labels, 5000 Label Set",Office Supplies,Labels,178.42,21.34,34,8,21.38,11.96,157.08,2011-02-21,2014-12-16,JL-15850,John Lucas,1,6,35.96
OFF-LA-10000738,"Avery File Folder Labels, Adjustable",Office Supplies,Labels,113.26,49.76,25,7,8.57,43.93,63.5,2011-09-13,2014-12-29,LR-17035,Lisa Ryan,1,9,42.12
OFF-LA-10000757,"Harbour Creations Removable Labels, 5000 Label Set",Office Supplies,Labels,62.1,18.54,6,1,0.0,29.86,43.56,2011-01-31,2011-01-31,TS-21610,Troy Staebel,1,6,62.1
OFF-LA-10000760,"Harbour Creations Removable Labels, Laser Printer Compatible",Office Supplies,Labels,20.34,-2.1,4,2,50.0,-10.32,22.44,2013-10-16,2013-11-09,SK-19990,Sally Knutson,1,7,54.18
OFF-LA-10000760,"Smead Shipping Labels, Laser Printer Compatible",Office Supplies,Labels,137.77,24.53,19,4,10.0,17.81,113.24,2012-10-22,2014-11-06,SK-19990,Sally Knutson,1,7,54.18
OFF-LA-10000765,"Smead Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels,185.37,9.61,26,6,10.0,5.19,175.76,2012-06-29,2014-09-29,CS-11950,Carlos Soltero,1,8,61.28
OFF-LA-10000767,"Hon Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels,43.44,7.8,4,2,0.0,17.96,35.64,2012-08-16,2013-08-01,HA-14920,Helen Andreada,1,3,32.58
OFF-LA-10000779,"Hon Removable Labels, Laser Printer Compatible",Office Supplies,Labels,40.32,6.0,6,2,0.0,14.88,34.32,2014-05-21,2014-11-13,MY-18295,Muhammed Yedwab,1,4,26.88
OFF-LA-10000784,"Harbour Creations File Folder Labels, 5000 Label Set",Office Supplies,Labels,71.04,25.44,10,5,23.4,35.82,45.6,2011-01-04,2013-08-19,BD-11500,Bradley Drucker,1,3,27.36
OFF-LA-10000793,"Harbour Creations Removable Labels, Laser Printer Compatible",Office Supplies,Labels,89.5,6.34,12,2,20.0,7.08,83.16,2012-08-28,2014-04-18,PO-19195,Phillina Ober,1,8,48.82
OFF-LA-10000818,"Hon Round Labels, Alphabetical",Office Supplies,Labels,25.92,12.6,4,1,0.0,48.61,13.32,2013-11-16,2013-11-16,JH-15910,Jonathan Howell,1,4,25.92
OFF-LA-10000845,"Novimex Round Labels, Adjustable",Office Supplies,Labels,52.82,20.48,21,7,11.43,38.77,32.34,2011-03-28,2014-10-14,KH-16630,Ken Heidel,1,6,16.68
OFF-LA-10000861,"Avery Color Coded Labels, Alphabetical",Office Supplies,Labels,179.61,76.71,14,3,3.33,42.71,102.9,2011-11-03,2014-10-24,SC-20680,Steve Carroll,1,6,78.66
OFF-LA-10000869,"Harbour Creations Removable Labels, Adjustable",Office Supplies,Labels,170.77,44.95,18,4,12.5,26.32,125.82,2011-05-10,2014-02-11,SC-20695,Steve Chapman,1,8,85.92
OFF-LA-10000879,"Hon File Folder Labels, Alphabetical",Office Supplies,Labels,332.06,130.1,44,9,13.0,39.18,201.96,2011-01-10,2014-12-25,VG-21790,Vivek Gonzalez,1,8,67.68
OFF-LA-10000880,"Novimex Removable Labels, 5000 Label Set",Office Supplies,Labels,88.83,36.18,9,3,0.0,40.73,52.65,2013-09-29,2014-08-19,KT-16480,Kean Thornton,1,5,49.35
OFF-LA-10000897,"Avery Round Labels, Laser Printer Compatible",Office Supplies,Labels,48.55,20.17,11,4,5.0,41.55,28.38,2011-08-19,2014-11-06,MG-17650,Matthew Grinstein,1,4,19.04
OFF-LA-10000901,"Smead File Folder Labels, 5000 Label Set",Office Supplies,Labels,37.08,1.8,4,1,0.0,4.85,35.28,2013-11-26,2013-11-26,AG-10390,Allen Goldenen,1,4,37.08
OFF-LA-10000927,"Hon Shipping Labels, Adjustable",Office Supplies,Labels,7.42,-8.18,3,1,60.0,-110.36,15.6,2012-04-04,2012-04-04,LS-17230,Lycoris Saunders,1,3,7.42
OFF-LA-10000934,"Hon Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels,69.0,16.4,10,5,8.0,23.77,52.6,2012-04-09,2014-07-09,MC-17605,Matt Connell,1,3,22.5
OFF-LA-10000950,"Avery Color Coded Labels, 5000 Label Set",Office Supplies,Labels,194.94,-26.22,19,5,25.8,-13.45,221.16,2011-02-02,2014-12-04,MS-17530,MaryBeth Skach,1,5,61.56
OFF-LA-10000959,"Harbour Creations Round Labels, Alphabetical",Office Supplies,Labels,14.45,-3.37,3,2,20.0,-23.29,17.82,2012-05-18,2013-09-10,SC-20230,Scot Coram,1,2,7.88
OFF-LA-10000970,"Harbour Creations Removable Labels, 5000 Label Set",Office Supplies,Labels,44.16,-2.88,8,3,26.67,-6.52,47.04,2012-09-30,2014-03-05,JL-15130,Jack Lebron,1,4,27.6
OFF-LA-10000973,Avery 502,Office Supplies,Labels,17.64,6.17,7,3,20.0,35.0,11.47,2013-05-03,2014-05-15,JS-15940,Joni Sundaresam,1,3,7.56
OFF-LA-10000984,"Hon Round Labels, Alphabetical",Office Supplies,Labels,82.3,39.01,13,4,2.5,47.4,43.29,2013-09-02,2014-07-05,KD-16270,Karen Daniels,1,5,32.4
OFF-LA-10000989,"Smead Round Labels, Adjustable",Office Supplies,Labels,43.52,8.0,16,5,12.0,18.38,35.52,2012-03-07,2014-07-09,RD-19900,Ruben Dartt,1,8,20.48
OFF-LA-10000990,"Harbour Creations Legal Exhibit Labels, Alphabetical",Office Supplies,Labels,166.58,78.26,24,7,5.71,46.98,88.32,2012-03-02,2014-10-13,CD-12790,Cynthia Delaney,1,6,43.08
OFF-LA-10001019,"Avery Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels,106.32,23.28,8,1,0.0,21.9,83.04,2012-08-21,2012-08-21,SG-20605,Speros Goranitis,1,8,106.32
